AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;ESTADO_ESTAB;N_ASIS;N_HOMBRES;N_MUJERES;N_PROF;N_PARA;N_AUX;N_ADMIN;N_TEC;N_SIN_DATO;JORN_PROF;JORN_PARA;JORN_AUX;JORN_ADMIN;JORN_TEC;JORN_SIN_DATO;TOT_JORN
2021;235;6;ESCUELA JARDIN INFANTIL EL PRINCIPITO;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;236;4;ESCUELA DE PARVULOS LAS ABEJITAS;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;13;0;13;0;10;3;0;0;0;0;340;135;0;0;0;475
2021;237;2;ESCUELA DE PARVULOS LLAMITO BLANCO;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;17;0;17;4;9;3;0;1;0;116;324;132;0;36;0;608
2021;238;0;ESCUELA DIFERENCIAL LOA;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;32;3;29;12;5;13;0;2;0;372;214;522;0;57;0;1165
2021;239;9;ESCUELA BASICA 21 DE MAYO;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;28;7;21;6;15;7;0;0;0;198;612;308;0;0;0;1118
2021;240;2;ESCUELA BASICA REPUBLICA DE FRANCIA;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;30;4;26;6;10;10;1;2;1;215;426;446;44;65;0;1196
2021;241;0;ESCUELA PARVULARIA LAS ARDILLAS;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;12;1;11;3;3;6;0;0;0;80;117;233;0;0;0;430
2021;243;7;ESCUELA BASICA PUKARA;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;44;0;0;0;44
2021;244;5;ESCUELA DE PARVULOS LOS ENANITOS;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;19;2;17;7;0;2;0;10;0;186;0;90;0;360;0;636
2021;245;3;ESCUELA DE PARVULOS PAPELUCHO;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;9;0;9;2;0;6;0;0;1;47;0;232;0;0;0;279
2021;246;1;ESCUELA BASICA SENORA DE LA CANDELARIA;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;44;0;0;0;44
2021;248;8;ESCUELA BASICA SAN JOSE;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;44;0;0;0;44
2021;249;6;ESCUELA BASICA SAN ANDRES;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;251;8;ESCUELA BASICA SAN SANTIAGO;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;252;6;ESCUELA BASICA SAN FRANCISCO;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;1;1;6;1;5;3;2;1;0;0;0;94;80;44;0;0;0;218
2021;253;4;COLEGIO ADVENTISTA DE CALAMA;2;ANTOF;22;2201;CALAMA;22;EL LOA;3;2;0;1;37;7;30;7;0;9;11;10;0;266;0;396;414;356;0;1432
2021;254;2;FUNDACION EDUCACIONAL COLEGIO NUESTRA SEÑORA DE AYQUINA;2;ANTOF;22;2201;CALAMA;22;EL LOA;3;2;0;1;32;2;30;7;6;9;7;3;0;239;233;396;283;119;0;1270
2021;255;0;COLEGIO EJERCITO DE SALVACION;2;ANTOF;22;2201;CALAMA;22;EL LOA;3;2;0;1;49;15;34;16;21;9;0;3;0;661;881;396;0;10;0;1948
2021;256;9;INSTITUTO OBISPO SILVA LEZAETA;2;ANTOF;22;2201;CALAMA;22;EL LOA;3;2;0;1;57;17;40;13;21;20;3;0;0;572;902;880;132;0;0;2486
2021;257;7;COLEGIO CHUQUICAMATA;2;ANTOF;22;2201;CALAMA;22;EL LOA;4;3;0;1;35;25;10;11;7;17;0;0;0;491;315;732;0;0;0;1538
2021;259;3;ESC. PARV. JESUS DE NAZARETH;2;ANTOF;22;2201;CALAMA;22;EL LOA;4;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;261;5;ESCUELA DE PARRVULOS CAPITAN RAFAEL TORREBLANCA;2;ANTOF;22;2201;CALAMA;22;EL LOA;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;262;3;ESCUELA DE PARVULOS MICKEY MOUSE;2;ANTOF;22;2201;CALAMA;22;EL LOA;3;2;0;1;15;3;12;10;3;2;0;0;0;347;116;90;0;0;0;553
2021;265;8;ESCUELA DE PARVULOS LOS CONEJITOS;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;8;0;8;2;0;2;0;4;0;38;0;88;0;144;0;270
2021;268;2;ESC. BASICA RURAL SAN ANTONIO DE PADUA;2;ANTOF;22;2202;OLLAGÜE;22;EL LOA;2;1;1;1;1;0;1;0;1;0;0;0;0;0;44;0;0;0;0;44
2021;269;0;ESCUELA BASICA SAN PEDRO DE ATACAMA;2;ANTOF;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;0;1;47;8;39;10;12;13;9;3;0;418;484;572;385;110;0;1969
2021;270;4;COMPLEJO EDUCACIONAL TOCONAO;2;ANTOF;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;22;2;20;7;10;4;0;1;0;286;407;176;0;8;0;877
2021;271;2;ESCUELA BASICA CAMAR;2;ANTOF;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;4;1;3;3;0;1;0;0;0;24;0;44;0;0;0;68
2021;273;9;ESCUELA BASICA SOLOR;2;ANTOF;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;5;2;3;4;0;1;0;0;0;30;0;44;0;0;0;74
2021;274;7;ESCUELA BASICA SAN ROQUE;2;ANTOF;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;5;1;4;4;0;1;0;0;0;29;0;44;0;0;0;73
2021;275;5;ESCUELA BASICA ANDINA;2;ANTOF;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;1;0;1;0;0;1;0;0;0;0;0;22;0;0;0;22
2021;276;3;ESCUELA BASICA TALABRE;2;ANTOF;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;3;0;3;1;1;1;0;0;0;44;44;44;0;0;0;132
2021;277;1;ESCUELA BASICA SAN BARTOLOME;2;ANTOF;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;5;2;3;4;0;1;0;0;0;43;0;44;0;0;0;87
2021;279;8;LICEO INDUSTRIAL EULOGIO GORDO MONEO;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;65;20;45;16;32;15;2;0;0;615;1408;658;88;0;0;2769
2021;280;1;LICEO COMERCIAL JERARDO MUNOZ CAMPOS;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;48;7;41;17;19;12;0;0;0;606;836;528;0;0;0;1970
2021;282;8;LICEO A. RENDIC I. ANEXO C. REHABILIT. SOCIAL;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;283;6;LICEO TECNICO ANTOFAGASTA;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;52;7;45;11;27;13;1;0;0;430;1188;572;44;0;0;2234
2021;284;4;LICEO DE HOMBRES DE ANTOFAGASTA MARIO BAHAMONDE SILVA;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;54;13;41;15;30;9;0;0;0;640;1264;396;0;0;0;2300
2021;285;2;LICEO BICENTENARIO MARTA NAREA DIAZ;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;59;7;52;16;29;13;0;1;0;646;1256;572;0;44;0;2518
2021;286;0;LICEO LA PORTADA;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;39;4;35;12;16;11;0;0;0;460;704;484;0;0;0;1648
2021;287;9;LICEO DOMINGO HERRERA RIVERA;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;52;11;41;20;21;11;0;0;0;790;922;482;0;0;0;2194
2021;288;7;ESCUELA JAPON;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;44;7;37;11;31;2;0;0;0;460;1266;88;0;0;0;1814
2021;289;5;ESCUELA ESPANA;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;43;4;39;14;20;9;0;0;0;582;835;396;0;0;0;1813
2021;291;7;ESCUELA PADRE GUSTAVO LE PAIGE WALQUE;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;58;3;55;11;36;8;0;3;0;464;1487;352;0;120;0;2423
2021;292;5;ESCUELA REPUBLICA DE ITALIA;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;50;4;46;14;26;10;0;0;0;540;1097;440;0;0;0;2077
2021;293;3;ESCUELA JOSE PAPIC RADNIC;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;81;8;73;24;43;13;1;0;0;1056;1836;572;40;0;0;3504
2021;294;1;ESCUELA PROFESORA LJUBICA DOMIC WUTH;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;40;6;34;11;21;8;0;0;0;482;879;352;0;0;0;1713
2021;296;8;ESCUELA REPUBLICA DE LOS ESTADOS UNIDOS;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;43;6;37;14;20;9;0;0;0;556;806;396;0;0;0;1758
2021;297;6;ESCUELA ALCALDE MAXIMILIANO POBLETE;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;49;9;40;16;20;12;0;1;0;678;850;528;0;44;0;2100
2021;298;4;ESCUELA DARIO SALAS DIAZ;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;40;4;36;12;20;8;0;0;0;488;850;352;0;0;0;1690
2021;299;2;ESCUELA GRECIA;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;301;8;ESCUELA ROMULO J. PENA MATURANA;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;36;5;31;8;20;8;0;0;0;328;832;352;0;0;0;1512
2021;302;6;ESCUELA JUAN LOPEZ;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;41;10;31;9;20;12;0;0;0;372;808;544;0;0;0;1724
2021;303;4;ESCUELA REPUBLICA ARGENTINA;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;34;3;31;9;17;8;0;0;0;396;664;352;0;0;0;1412
2021;304;2;LICEO BICENTENARIO ANDRES SABELLA;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;58;4;54;20;25;12;0;1;0;840;1058;528;0;44;0;2470
2021;305;0;ESCUELA HUMBERTO GONZALEZ ECHEGOYEN;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;69;6;63;19;38;12;0;0;0;836;1550;529;0;0;0;2915
2021;306;9;ESCUELA HUANCHACA;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;27;4;23;6;17;4;0;0;0;244;706;176;0;0;0;1126
2021;307;7;ESCUELA DE PARVULOS MARCELA PAZ;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;22;2;20;7;9;5;0;1;0;175;397;221;0;44;0;837
2021;308;5;ESCUELA DE ADULTOS DR.ANTONIO RENDIC;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;310;7;ESCUELA CLAUDIO MATTE PEREZ;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;35;3;32;8;16;11;0;0;0;352;674;476;0;0;0;1502
2021;311;5;ESC DIFERENCIAL JUAN SANDOVAL CARRASCO;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;31;5;26;5;22;4;0;0;0;220;954;176;0;0;0;1350
2021;312;3;ESCUELA ECUADOR;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;44;5;39;12;21;11;0;0;0;494;790;484;0;0;0;1768
2021;313;1;ESCUELA ARTURO PRAT;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;64;6;58;17;34;13;0;0;0;704;1361;572;0;0;0;2637
2021;315;8;ESCUELA HEROES DE LA CONCEPCION;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;34;3;31;7;15;10;2;0;0;284;639;440;88;0;0;1451
2021;316;6;ESCUELA LAS AMERICAS PROFESOR JUSTO VALLADARES ORELLANA;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;37;3;34;9;19;9;0;0;0;348;768;396;0;0;0;1512
2021;317;4;ESCUELA LAS ROCAS;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;63;3;60;15;37;11;0;0;0;651;1574;484;0;0;0;2709
2021;318;2;ESCUELA EDDA CUNEO DONNAGIO;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;17;0;17;7;7;3;0;0;0;288;280;132;0;0;0;700
2021;319;0;ESCUELA LA BANDERA;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;50;3;47;13;27;9;0;1;0;548;1134;397;0;44;0;2123
2021;320;4;LICEO ARTISTICO DE ANTOFAGASTA `ARMANDO CARRERA GONZALEZ`;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;46;6;40;11;16;13;2;4;0;464;669;568;84;172;0;1957
2021;321;2;ESCUELA BASICA SIMON BOLIVAR PALACIOS;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;322;0;ESCUELA GENERAL MANUEL BAQUEDANO;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;37;6;31;9;14;12;0;2;0;372;608;504;0;88;0;1572
2021;324;7;ESCUELA FUNDACION MINERA ESCONDIDA;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;35;5;30;8;18;8;1;0;0;328;750;352;42;0;0;1472
2021;326;3;ESCUELA SANTIAGO AMENGUAL B.;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;49;13;36;13;22;12;0;2;0;514;851;528;0;57;0;1950
2021;327;1;ESCUELA PEDRO AGUIRRE CERDA;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;329;8;LICEO BICENTENARIO INSTITUTO JOSÉ MAZA SANCHO;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;37;3;34;9;16;9;1;2;0;358;667;396;44;88;0;1553
2021;330;1;ESCUELA DE PARVULOS LOS PINGUINITOS;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;19;3;16;7;7;5;0;0;0;274;286;220;0;0;0;780
2021;332;8;ESCUELA GABRIELA MISTRAL;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;40;7;33;9;19;12;0;0;0;387;764;528;0;0;0;1679
2021;333;6;ESCUELA DE PARVULOS BLANCA NIEVES;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;25;3;22;9;2;3;2;9;0;271;88;132;88;396;0;975
2021;335;2;COLEGIO MISIONERO JOSE LANCASTER;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;25;7;18;6;15;3;0;1;0;246;633;132;0;44;0;1055
2021;336;0;LICEO EXPERIMENTAL ARTISTICO-APLICACION;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;39;20;19;2;28;9;0;0;0;65;1112;403;0;0;0;1580
2021;337;9;COLEGIO SANTA TERESITA;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;20;12;8;4;13;3;0;0;0;167;572;132;0;0;0;871
2021;340;9;CENTRO TRATAMIEN.INTEGRAL RAYITO DE SOL;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;7;3;4;2;4;1;0;0;0;60;176;44;0;0;0;280
2021;341;7;COLEGIO ADVENTISTA DE ANTOFAGASTA;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;34;9;25;8;20;6;0;0;0;284;816;264;0;0;0;1364
2021;342;5;COLEGIO INGLES SAN JOSE;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;53;19;34;11;25;16;0;1;0;484;993;704;0;44;0;2225
2021;343;3;ESCUELA PRESBITERIANA;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;23;8;15;13;5;5;0;0;0;486;152;164;0;0;0;802
2021;344;1;COLEGIO SANTA EMILIA;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;21;7;14;3;11;6;1;0;0;132;394;264;44;0;0;834
2021;349;2;ESC. PARV. LAS ARDILLITAS 1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;350;6;COLEGIO LIDIA MORENO;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;20;5;15;4;8;8;0;0;0;156;352;352;0;0;0;860
2021;352;2;ESC. PARV. PAPELUCHO;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;353;0;ESC. PARV. GRETCHEN;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;354;9;COL. KID'S SCHOOL;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;355;7;COLEGIO BINACIONAL CHILENO AMERICANO DE ANTOFAGASTA(EX INS. CHILENO NORTEAMERICANO CULTURA);2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;356;5;COLEGIO CORAZON DE MARIA;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;42;10;32;0;35;7;0;0;0;0;1282;315;0;0;0;1597
2021;357;3;COL. SAN LUIS;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;1;36;9;27;0;0;0;3;0;33;0;0;0;135;0;0;135
2021;358;1;INS. SANTA MARIA;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;1;30;5;25;5;8;10;4;3;0;196;328;450;180;116;0;1270
2021;361;1;COL. THE ANTOFAGASTA BRITISH SCHOOL;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;363;8;COL. GIANT;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;364;6;COL. ANTOFAGASTA;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;365;4;COLEGIO EAGLE SCHOOL;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;21;4;17;4;10;7;0;0;0;139;385;308;0;0;0;832
2021;366;2;HRVATSKA SKOLA S. ESTEBAN (EX-J. SKOLA);2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;1;33;8;25;7;16;9;1;0;0;295;695;405;45;0;0;1440
2021;367;0;COMPLEJO EDUCATIVO JUAN JOSE LATORRE BENAVENT;2;ANTOF;21;2102;MEJILLONES;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;60;12;48;23;23;14;0;0;0;939;1012;616;0;0;0;2567
2021;368;9;ESCUELA BASICA JULIA HERRERA VARAS;2;ANTOF;21;2102;MEJILLONES;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;68;8;60;18;33;14;2;1;0;749;1433;616;88;44;0;2930
2021;369;7;ESCUELA LUCILA GODOY ALCAYAGA;2;ANTOF;21;2102;MEJILLONES;21;ANTOFAGASTA - TOCOPILLA;2;1;1;1;6;0;6;3;2;1;0;0;0;15;88;44;0;0;0;147
2021;370;0;ESCUELA ESTACION BAQUEDANO;2;ANTOF;21;2103;SIERRA GORDA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;21;2;19;5;12;4;0;0;0;198;528;176;0;0;0;902
2021;371;9;ESCUELA CARACOLES;2;ANTOF;21;2103;SIERRA GORDA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;12;6;6;6;2;4;0;0;0;242;88;176;0;0;0;506
2021;372;7;LICEO POLITECNICO JOSE MIGUEL QUIROZ;2;ANTOF;21;2104;TALTAL;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;43;18;25;12;23;7;1;0;0;484;1012;308;44;0;0;1848
2021;373;5;LICEO JUAN CORTES-MONROY CORTES;2;ANTOF;21;2104;TALTAL;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;37;6;31;8;20;8;0;1;0;348;858;352;0;44;0;1602
2021;374;3;ESCUELA HOGAR VICTORIANO QUINTEROS SOTO;2;ANTOF;21;2104;TALTAL;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;57;6;51;17;32;8;0;0;0;675;1408;352;0;0;0;2435
2021;375;1;ESCUELA VICTOR CARVAJAL MEZA;2;ANTOF;21;2104;TALTAL;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;56;4;52;14;31;7;1;1;2;602;1364;308;44;44;0;2362
2021;377;8;ESCUELA PARANAL;2;ANTOF;21;2104;TALTAL;21;ANTOFAGASTA - TOCOPILLA;2;1;1;1;6;0;6;0;5;1;0;0;0;0;220;44;0;0;0;264
2021;378;6;ESCUELA PARTICULAR BERNARDO O'HIGGINS;2;ANTOF;21;2104;TALTAL;21;ANTOFAGASTA - TOCOPILLA;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;379;4;LICEO FEDERICO VARELA;3;ATCMA;32;3201;CHAÑARAL;31;COPIAPÓ;6;5;0;1;29;8;21;4;16;7;2;0;0;176;704;309;88;0;0;1277
2021;380;8;ESCUELA BÁSICA DIEGO PORTALES PALAZUELOS;3;ATCMA;32;3201;CHAÑARAL;31;COPIAPÓ;6;5;0;1;34;3;31;10;8;14;1;1;0;432;338;561;44;44;0;1419
2021;381;6;ESCUELA BÁSICA PEDRO LUJAN;3;ATCMA;32;3201;CHAÑARAL;31;COPIAPÓ;6;5;0;1;11;2;9;2;7;2;0;0;0;88;266;88;0;0;0;442
2021;382;4;ESCUELA BÁSICA GASPAR CABRALES;3;ATCMA;32;3201;CHAÑARAL;31;COPIAPÓ;6;5;0;1;18;3;15;5;4;4;4;1;0;220;144;177;176;36;0;753
2021;383;2;ESCUELA BÁSICA DIFERENCIAL JOSÉ LUIS OLIVARES ARANCIBIA;3;ATCMA;32;3201;CHAÑARAL;31;COPIAPÓ;6;5;0;1;20;3;17;4;5;4;1;6;0;163;196;177;44;264;0;844
2021;384;0;LICEO BICENTENARIO  MANUEL MAGALHAES MEDLING;3;ATCMA;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;6;5;0;1;31;7;24;4;0;6;15;6;0;171;0;264;660;264;0;1359
2021;385;9;ESCUELA DE POTRERILLOS;3;ATCMA;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;386;7;ESCUELA ALIRO LAMAS CASTILLO;3;ATCMA;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;6;5;0;1;45;6;39;5;33;7;0;0;0;220;1221;308;0;0;0;1749
2021;387;5;ESCUELA BÁSICA EMPERATRIZ SEPÚLVEDA LANDEROS;3;ATCMA;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;6;5;1;1;3;0;3;1;0;1;1;0;0;10;0;44;44;0;0;98
2021;388;3;COLEGIO MATILDE TRASLAVINA VILLALON;3;ATCMA;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;3;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;389;1;ESCUELA ESPECIAL ROSITA AZUL;3;ATCMA;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;390;5;ESCUELA COEDUCACIONAL PARTICULAR;3;ATCMA;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;3;2;0;1;42;4;38;11;0;5;13;13;0;484;0;220;572;572;0;1848
